datetime,src,dst,channel,rssi,pdr
2018-01-12 09:53:58.848,00-17-0d-00-00-38-05-f1,,25,-91,94.83
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,11,-93,85.71
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,12,-93,78.57
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,13,-93,69.31
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,14,-92,92.93
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,15,-93,99.08
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,16,-93,98.1
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,17,-91,92.38
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,18,-92,85.15
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,19,-85,95.96
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,20,-93,100.0
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,21,-90,97.03
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,22,-93,89.8
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,23,-85,80.85
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,24,-84,91.49
2018-01-12 09:55:52.603,00-17-0d-00-00-38-03-ca,,25,-94,100.0
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,11,-93,86.29
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,12,-93,73.87
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,13,-93,74.34
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,14,-93,93.55
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,15,-93,92.31
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,16,-93,90.29
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,17,-93,85.44
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,18,-92,81.55
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,19,-85,80.37
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,20,-93,82.41
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,21,-93,87.16
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,22,-91,77.48
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,23,-85,52.34
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,24,-93,64.35
2018-01-12 09:55:57.982,00-17-0d-00-00-38-00-63,,25,-93,84.0
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,11,-93,82.5
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,12,-93,79.63
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,13,-93,71.57
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,14,-92,87.74
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,15,-93,96.12
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,16,-93,92.31
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,17,-93,75.21
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,18,-90,63.46
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,19,-90,78.76
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,20,-94,96.52
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,21,-93,70.64
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,22,-93,73.33
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,23,-87,67.89
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,24,-93,88.18
2018-01-12 09:56:00.823,00-17-0d-00-00-38-03-87,,25,-95,98.13
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,11,-93,87.88
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,12,-93,89.81
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,13,-93,83.0
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,14,-89,97.3
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,15,-93,97.14
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,16,-92,97.83
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,17,-92,82.98
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,18,-93,70.53
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,19,-86,96.97
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,20,-93,100.0
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,21,-93,98.0
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,22,-93,86.32
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,23,-82,68.42
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,24,-93,95.0
2018-01-12 09:56:01.186,00-17-0d-00-00-38-06-f0,,25,-93,81.82
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,11,-93,88.57
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,12,-93,70.09
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,13,-93,77.57
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,14,-93,93.27
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,15,-93,99.09
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,16,-93,96.23
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,17,-93,77.36
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,18,-93,83.96
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,19,-89,93.2
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,20,-95,97.2
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,21,-93,77.36
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,22,-93,45.45
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,23,-90,87.74
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,24,-95,84.91
2018-01-12 09:56:22.350,00-17-0d-00-00-38-03-d9,,25,-94,98.29
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,11,-93,48.04
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,12,-93,33.33
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,13,-93,82.1
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,14,-93,89.71
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,15,-92,95.58
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,16,-92,93.07
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,17,-86,50.0
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,18,-90,23.81
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,19,-91,83.85
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,20,-92,96.12
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,21,-93,91.38
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,22,-91,79.72
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,23,-92,43.28
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,24,-92,96.58
2018-01-12 09:57:31.631,00-17-0d-00-00-38-05-e9,,25,-93,98.25
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,11,-88,87.25
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,12,-87,93.64
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,13,-92,87.13
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,14,-87,48.65
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,15,-91,91.92
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,16,-87,94.23
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,17,-86,82.35
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,18,-85,74.53
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,19,-86,91.51
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,20,-86,78.3
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,21,-89,91.67
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,22,-86,85.29
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,23,-89,84.07
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,24,-89,86.87
2018-01-12 10:01:07.122,00-17-0d-00-00-38-05-da,,25,-89,100.0
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,11,-91,86.05
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,12,-87,78.63
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,13,-91,22.34
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,14,-87,76.24
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,15,-90,97.8
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,16,-88,93.33
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,17,-90,90.35
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,18,-91,88.15
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,19,-93,84.85
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,20,-92,60.71
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,21,-89,71.58
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,22,-92,96.97
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,23,-91,91.67
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,24,-91,97.12
2018-01-12 10:01:14.655,00-17-0d-00-00-38-03-69,,25,-90,99.14
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,11,-90,87.04
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,12,-87,91.6
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,13,-93,88.29
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,14,-88,91.49
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,15,-86,94.0
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,16,-85,88.18
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,17,-85,57.14
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,18,-84,27.18
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,19,-84,89.81
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,20,-90,99.07
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,21,-88,92.17
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,22,-87,87.29
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,23,-84,77.57
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,24,-88,93.62
2018-01-12 10:01:14.720,00-17-0d-00-00-38-06-d5,,25,-90,96.12
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,11,-92,89.19
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,12,-90,90.84
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,13,-92,30.91
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,14,-92,74.77
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,15,-93,91.67
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,16,-93,88.7
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,17,-93,82.73
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,18,-84,57.66
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,19,-93,68.14
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,20,-93,88.62
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,21,-93,80.53
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,22,-80,91.34
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,23,-93,68.52
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,24,-93,86.96
2018-01-12 10:01:20.592,00-17-0d-00-00-38-07-18,,25,-93,65.18
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,11,-93,83.49
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,12,-93,90.91
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,13,-92,72.38
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,14,-89,92.08
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,15,-92,98.06
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,16,-91,94.5
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,17,-89,91.18
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,18,-91,88.07
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,19,-91,92.17
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,20,-93,96.08
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,21,-91,96.12
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,22,-89,76.47
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,23,-90,80.95
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,24,-92,78.43
2018-01-12 10:01:26.755,00-17-0d-00-00-38-04-3b,,25,-92,60.0
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,11,-91,88.89
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,12,-87,83.47
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,13,-84,86.36
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,14,-90,76.98
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,15,-93,97.92
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,16,-90,88.29
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,17,-88,90.57
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,18,-85,72.22
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,19,-93,81.13
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,20,-90,32.11
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,21,-88,90.29
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,22,-92,91.67
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,23,-90,93.33
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,24,-89,48.12
2018-01-12 10:01:33.120,00-17-0d-00-00-38-06-ad,,25,-93,98.32
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,11,-93,81.36
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,12,-93,84.91
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,13,-91,77.57
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,14,-92,87.04
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,15,-93,90.68
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,16,-93,94.0
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,17,-86,94.02
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,18,-93,76.24
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,19,-93,95.15
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,20,-93,98.0
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,21,-93,89.47
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,22,-93,81.91
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,23,-93,92.86
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,24,-93,93.14
2018-01-12 10:03:14.149,00-17-0d-00-00-38-06-45,,25,-91,44.12
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,11,-92,91.75
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,12,-93,83.87
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,13,-93,85.58
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,14,-93,98.04
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,15,-93,97.94
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,16,-93,97.83
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,17,-90,87.88
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,18,-93,87.62
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,19,-93,96.94
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,20,-93,93.48
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,21,-93,97.83
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,22,-93,93.33
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,23,-78,86.54
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,24,-93,89.13
2018-01-12 10:06:09.390,00-17-0d-00-00-38-07-0c,,25,-93,100.0
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,11,-92,87.63
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,12,-88,79.21
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,13,-93,74.26
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,14,-93,89.32
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,15,-93,90.63
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,16,-93,91.26
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,17,-93,90.72
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,18,-93,89.09
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,19,-93,99.03
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,20,-93,98.08
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,21,-93,95.05
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,22,-93,93.0
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,23,-91,78.79
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,24,-93,90.63
2018-01-12 10:06:57.278,00-17-0d-00-00-38-04-25,,25,-93,95.05
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,11,-93,79.59
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,12,-90,92.0
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,13,-93,82.86
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,14,-93,89.8
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,15,-94,91.67
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,16,-93,84.16
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,17,-93,85.42
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,18,-92,73.0
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,19,-80,97.12
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,20,-93,92.52
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,21,-93,91.35
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,22,-93,97.0
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,23,-93,96.88
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,24,-89,99.02
2018-01-12 10:07:16.718,00-17-0d-00-00-38-06-67,,25,-93,88.17
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,11,-93,86.73
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,12,-87,84.16
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,13,-85,75.96
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,14,-93,85.58
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,15,-93,93.27
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,16,-93,86.17
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,17,-93,92.86
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,18,-84,86.67
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,19,-87,73.0
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,20,-93,98.04
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,21,-93,97.32
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,22,-93,86.14
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,23,-93,95.83
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,24,-90,91.89
2018-01-12 10:08:36.491,00-17-0d-00-00-38-06-c9,,25,-93,93.88
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,11,-87,19.39
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,12,-91,81.63
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,13,-89,76.85
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,14,-86,45.69
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,15,-84,93.04
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,16,-86,92.8
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,17,-88,85.29
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,18,-89,85.98
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,19,-87,92.86
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,20,-87,98.47
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,21,-89,92.5
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,22,-90,94.06
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,23,-91,93.4
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,24,-91,91.23
2018-01-12 10:08:59.551,00-17-0d-00-00-38-03-dd,,25,-88,47.42
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,11,-82,36.8
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,12,-83,45.97
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,13,-82,25.62
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,14,-83,75.42
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,15,-84,95.76
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,16,-87,94.74
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,17,-84,87.5
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,18,-76,60.77
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,19,-82,92.13
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,20,-84,97.79
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,21,-88,97.35
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,22,-84,92.47
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,23,-88,81.55
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,24,-88,74.75
2018-01-12 10:10:26.459,00-17-0d-00-00-38-06-d6,,25,-83,100.0
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,11,-75,85.07
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,12,-84,73.15
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,13,-82,75.0
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,14,-87,59.82
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,15,-84,80.51
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,16,-88,85.83
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,17,-87,68.38
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,18,-85,41.32
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,19,-85,76.72
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,20,-84,80.53
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,21,-85,66.67
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,22,-84,85.61
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,23,-84,88.71
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,24,-84,89.57
2018-01-12 10:16:29.177,00-17-0d-00-00-38-05-f1,,25,-85,82.68
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,11,-82,67.57
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,12,-90,73.45
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,13,-90,54.1
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,14,-87,74.14
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,15,-93,82.76
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,16,-93,87.18
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,17,-89,75.2
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,18,-92,71.43
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,19,-93,87.29
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,20,-93,86.32
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,21,-90,83.05
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,22,-93,77.39
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,23,-93,70.54
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,24,-91,83.19
2018-01-12 10:18:22.709,00-17-0d-00-00-38-03-ca,,25,-93,82.05
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,11,-88,74.31
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,12,-84,45.71
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,13,-93,78.46
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,14,-92,86.11
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,15,-93,81.6
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,16,-92,89.52
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,17,-90,72.88
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,18,-92,66.67
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,19,-92,76.38
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,20,-93,63.87
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,21,-93,70.43
2018-01-12 10:18:29.233,00-17-0d-00-00-38-00-63,,22,-93,68.46
